segment_id,quality,param,mean,std,median,IQR,MAD,skew,kurt,p12.5,p12.5_ci_low,p12.5_ci_high,p25,p25_ci_low,p25_ci_high,p50,p50_ci_low,p50_ci_high,p75,p75_ci_low,p75_ci_high,p87.5,p87.5_ci_low,p87.5_ci_high
ALL,CLEAN,spec_centroid_hz,3855.7701790242445,1179.022115741611,3825.4930784078215,1804.162323934735,912.7413569203991,0.17939776115826847,-0.6016001334129526,2274.8066781094963,2243.2419911940888,2317.793476759097,2950.255881702486,2856.3592126795725,3033.922257543497,3825.4930784078215,3776.5748581625603,3878.84220944946,4754.418205637221,4701.062107348625,4788.225592267519,5239.892808172533,5190.332774080402,5284.132238817174
ALL,CLEAN,spec_rolloff_hz,17437.927238125674,1543.955650348244,17792.65022277829,1671.8513488768403,809.3456268315567,-1.2235644266189976,0.8976498934598429,15329.285430908249,15152.729988098226,15551.767158508332,16897.592353820906,16740.509319305555,17017.491710185994,17792.65022277829,17739.86864089969,17852.623558044415,18569.443702697747,18528.64837646491,18608.34120512008,18884.619140625,18853.047974109664,18908.2551956177
ALL,CLEAN,vibrato_cents_abs,29.160054295956634,21.93241006382893,20.670392992477716,19.202178944612633,7.133237971193801,1.892249708194399,3.162514800175421,12.430917170170318,12.198435939740367,12.757713587622401,15.003402153189846,14.598124891465105,15.407773954278802,20.670392992477716,20.06753360211257,21.30828319558474,34.20558109780248,31.7570040364816,36.15358057320258,55.183877295163484,51.86773505719882,57.312110216408115
ALL,CLEAN,zcr,0.045210324719262035,0.013943505531254742,0.0428686141967773,0.015918731689450204,0.007746696472172,1.1067309818861508,2.2638721708632863,0.0316390991210937,0.0311889648437502,0.03203842639923128,0.0361728668212903,0.03564453125,0.03662109375,0.0428686141967773,0.042311620712281076,0.04343879222869743,0.0520915985107405,0.0516119003295904,0.052729392051696716,0.0607032775878891,0.059904623031615784,0.0615234375
ALL,CLEAN,rms_dbfs,-29.336243309656158,5.809089609087662,-30.444174289703465,8.804767817258707,3.967110395431387,0.5090816593680073,-0.8862133567284443,-35.70625674724614,-35.875743351876615,-35.50542636141178,-34.00155925750727,-34.21942183412611,-33.811804093420555,-30.444174289703465,-30.69552629068492,-30.163045515026823,-25.19679144024856,-25.78970031440258,-24.511001513153218,-20.475476622581564,-20.65346765518189,-20.270239375531716
ALL,CLEAN,time_s,35.919102806351226,19.663964853604657,36.27543083900227,35.900294784580495,17.848934240362812,-0.07822149811136256,-1.275871144750852,10.002460317460317,9.721485260770976,10.543537414965986,17.51202947845805,16.718886904761906,18.01562755102041,36.27543083900227,35.562046201814056,37.10143764172336,53.41232426303855,53.09687868480726,53.76572562358277,61.85560090702948,61.15642488662132,62.28318282312925
ALL,CLEAN,F1_hz,653.4873978973,183.07588272456024,609.6808790025196,257.51600886299275,97.77624828453591,0.6132726069764834,-0.18391825848602839,486.479809029574,479.75931532540375,493.37995190476147,522.3261315942884,521.222135132215,523.4459188986125,609.6808790025196,602.0731290178508,619.5203399042757,779.8421404572812,768.6731521384152,789.3932450698615,883.0656627442623,876.3389868431738,891.8055497699859
ALL,CLEAN,F2_hz,1199.8639762569871,266.2375817609083,1125.3602879999773,303.6493923231769,112.57495228671297,1.9480365342073236,5.698824214115001,994.8320471048976,988.6196335731115,1003.6494976482406,1028.0910095964286,1025.873378868411,1031.220642301272,1125.3602879999773,1113.6041385562353,1133.9538216646308,1331.7404019196056,1326.1225060026045,1336.1563213613028,1453.703899074698,1429.1434112889772,1477.2196367237248
ALL,CLEAN,spec_flatness,0.0025165352305635993,0.0026451295431410356,0.0017072992761271,0.0029012480335649,0.0013756836180613002,2.3279466328935525,9.290943257777293,0.000180075656477,0.0001726326594918,0.00019333679304276,0.0006261039074632,0.0005093255751431,0.00072317332128568,0.0017072992761271,0.0016114436942099,0.0018042556825689,0.0035273519410281,0.0034138541913067,0.003664229264923055,0.0052408442320386,0.0050515025874363,0.0054424836772496
ALL,CLEAN,H1H2,0.11028631603039141,9.302283969078866,-0.6449797145350334,9.432543274771785,4.65711972903183,1.0573579169280798,2.1678813187664385,-9.046105806907462,-9.419811231450248,-8.745706100954898,-5.720512030460169,-6.020805612065459,-5.424792409155902,-0.6449797145350334,-0.9517480661381469,-0.35757975431871647,3.712031244311615,3.418934109847973,3.9637248066253603,8.427130193381647,7.640693244708448,9.19170284518625
ALL,CLEAN,HNR,19.635254087577735,2.1388298932214935,20.16809633934237,3.1385814360830935,1.409909979342519,-0.6155852788554261,-0.22999377662902765,16.872442774456182,16.765611314657207,16.969827598114843,18.084221357094847,17.968083400895324,18.25228217884143,20.16809633934237,20.059691699405356,20.268246263174515,21.22280279317794,21.154302761746703,21.275367204322333,21.826117183013743,21.778445971023302,21.89527985022545
ALL,CLEAN,CPP,1854.1110711047295,326.2335928183211,1927.4064415682888,395.3828374725929,187.94792959090478,-1.0596031058247388,0.8455636156204496,1465.7726179970423,1432.9449217911067,1492.0606869595854,1696.2316514301413,1681.978231265922,1714.2578055151498,1927.4064415682888,1915.3133420446986,1938.6708035799008,2091.614488902734,2082.0170050986644,2099.1128089551835,2180.2526195741,2172.3287336500302,2188.1182086631006
ALL,CLEAN,spectral_flatness_l,0.0025165352305635993,0.0026451295431410356,0.0017072992761271,0.0029012480335649,0.0013756836180613002,2.3279466328935525,9.290943257777293,0.000180075656477,0.0001726326594918,0.00019333679304276,0.0006261039074632,0.0005093255751431,0.00072317332128568,0.0017072992761271,0.0016114436942099,0.0018042556825689,0.0035273519410281,0.0034138541913067,0.003664229264923055,0.0052408442320386,0.0050515025874363,0.0054424836772496
ALL,CLEAN,mfcc_1,-2078.3221391619913,118.33266435272435,-2148.112530456692,231.7825267374376,43.2886021400418,0.490839272888569,-1.5276753684952058,-2189.471963940955,-2190.5034556450914,-2188.145581892604,-2175.8254244697787,-2177.3974867704187,-2174.393944734703,-2148.112530456692,-2151.4058392068564,-2144.408627418098,-1944.042897732341,-1946.3048427978752,-1941.0199321435102,-1920.1810688463613,-1922.3664388527395,-1917.7363394516115
ALL,CLEAN,mfcc_2,37.29144400648095,24.04654154408416,36.69546341904006,32.28683726823036,16.022950808858656,-0.009480293334336148,0.022969160341379524,10.446036486008074,8.671895454038449,11.614777849182397,21.262849830610904,20.318332654129087,22.018021453678926,36.69546341904006,35.333883694077564,37.616672116869225,53.54968709884126,52.41388524572636,54.75819886082339,65.19293550992889,63.86125593495143,66.15518655881986
ALL,CLEAN,mfcc_3,60.61124894902219,15.309861107792138,60.80610500664586,19.35601538812856,9.698047871471111,0.06124936042957526,0.4142253004463381,43.81796149143244,42.90687188303071,44.541011966911825,50.50265528470033,49.7532701824154,51.03548005007596,60.80610500664586,60.29346136529578,61.24112452875956,69.8586706728289,69.20140170726624,70.3894342028835,77.07859886771762,76.36896771448866,77.82715112929876
ALL,CLEAN,mfcc_4,120.29206416792945,11.732374224456978,119.96397670878044,16.20615331375214,8.10796927703494,0.2136001819272791,-0.1412223633033567,106.57257767897124,106.10198133074275,107.0705441234774,111.98113571824231,111.54718918503448,112.4449837682817,119.96397670878044,119.53905628018342,120.49323409969637,128.18728903199445,127.6101792703488,128.7697566936177,133.71070838228613,133.2730345261472,134.50345277482626
ALL,CLEAN,mfcc_5,10.4604529588017,12.017683345399524,10.526101245209473,16.616593758235226,8.347222951369917,-0.0008823489448533359,-0.2146369385040625,-3.362285514656909,-4.156754446563813,-2.6580711584688332,2.0930678151769166,1.609826871095784,2.705517679035592,10.526101245209473,10.127779574926347,10.967229176879641,18.70966157341214,18.25825776665252,19.158170856208994,24.2141560886874,23.582974861229115,24.854392619005775
ALL,SUSPECT,Oq,0.5083565997589821,0.21793619448932205,0.48420357007692383,0.2323986513102123,0.11579146871709334,0.5796063393810719,-0.11435134514720113,0.26094693672497327,0.24879310709407845,0.27339919350604996,0.37631432448788693,0.36357816375976715,0.3824623265528602,0.48420357007692383,0.4771572280561551,0.4906298864220832,0.6087129757980992,0.5965015695210185,0.6202373243794164,0.8098289784941048,0.7728226805506511,0.8473722882969393
ALL,SUSPECT,Rq,75.7445019792083,59.117691142725214,58.21646555772152,63.52595824192389,27.57085521186285,2.8878838915497,19.213032403618527,27.08491120085433,26.41386190762806,27.769788334615885,34.72561669669156,33.62435190386603,35.89385159022402,58.21646555772152,56.82367425634466,60.16992070537069,98.25157493861545,94.81009351565196,101.68228751648752,135.39216148293525,130.09376699191887,140.8900908143838
ALL,SUSPECT,alpha_m,0.6176032486432855,0.19359488965218094,0.6129032258064516,0.34985358332709937,0.1753078719993843,-0.022432191616823798,-1.3139819843296026,0.36633180396903897,0.3594850197919236,0.37226189648831987,0.44073033459820976,0.4313725490196078,0.4498198737402621,0.6129032258064516,0.6011317406097103,0.6217666554762857,0.7905839179253091,0.7829044471918424,0.8087054101080025,0.8726646943889675,0.872664630673671,0.8772292268137949
ALL,SUSPECT,T0,0.0009879845093295552,0.0004396765366903602,0.000907029478458,0.0007029478458049999,0.0003174603174603,0.3807912876567479,-0.7960344925603566,0.0004761904761904,0.000453514739229,0.0004988662131519,0.000657596371882,0.0006349206349206,0.0006802721088435,0.000907029478458,0.0008843537414965,0.0009297052154195,0.001360544217687,0.0013151927437641,0.0013832199546485,0.0015646258503401,0.0015419501133786,0.0015873015873015
ALL,SUSPECT,Tp,0.0005924921871197194,0.00027128799137966965,0.0005521665491852,0.0003555140450367251,0.00017569350614119996,0.6106807503690838,-0.3958540649456057,0.00026989011701217497,0.0002688791319075428,0.0002721088435374,0.0003723304514084,0.0003628117913832,0.0003854875283446,0.0005521665491852,0.0005383128629831213,0.0005666626954431,0.0007278444964451251,0.0007277983766235225,0.0007323879570209212,0.0009758870167077751,0.0009523809523809,0.0009912695068863531
ALL,SUSPECT,Te,0.0010033931489570364,0.00043235526335852356,0.0010174284679444,0.0005701892478596749,0.00027479181557455,0.3103339197489516,-0.18689011304034686,0.0004308390022675,0.0004081632653061,0.000453514739229,0.00069578855923785,0.0006575336555438075,0.0007255788399029837,0.0010174284679444,0.0009974938172745088,0.0010286445715394499,0.0012659778070975248,0.001245970929556512,0.0012823149081435895,0.0014930423742383124,0.0014596667831354132,0.0015192743764172
ALL,SUSPECT,Tc,0.0014879196252792545,0.0005479827477726351,0.0014117335416138,0.0006381072697396,0.00031161670270570007,0.5331601942515772,0.05568293581576089,0.0009135933288811,0.0008484544057712175,0.000952605572002695,0.001162986509477,0.0011350850723827,0.0011785333284492,0.0014117335416138,0.0013877036446851,0.001428570267415085,0.0018010937792166,0.00176869272512438,0.001835082759067165,0.0021651614464721,0.0021273915357133437,0.002227522976905576
ALL,SUSPECT,Ta,0.05595290325364487,0.026142933142739515,0.0467756542696266,0.037474974735566574,0.013540325051207999,0.8836706275936682,-0.28885942398380937,0.030999822000161298,0.03041434579613283,0.0315692801594915,0.036196545962769375,0.03579695518798688,0.03672723232059028,0.0467756542696266,0.04677404576924524,0.04734919664040185,0.07367152069833595,0.07089984907083041,0.07604824254566013,0.09339609005333535,0.0928219268428527,0.0952076508171241
ALL,SUSPECT,pv_cents_T0,1661.6291465958448,1278.7722004032314,1517.892567917217,2277.462938816772,1133.4514708375227,0.34767623421816557,-1.1575537367807596,150.6370585006306,138.42930159850425,173.26789120220994,430.1447650949714,376.3313642575629,470.44305344857094,1517.892567917217,1431.174093530875,1586.3137138648349,2707.607703911743,2651.34403875474,2786.3137138648344,3429.5771941530866,3368.825906469125,3475.397026818552
ALL,SUSPECT,vibrato_cents_from_T0,74.31953882132196,26.829801903174264,77.2528226309502,44.94217232945522,21.77081046728889,-0.27962234043444173,-0.9567124357791674,39.49721194128487,37.62890226788436,44.20564471206895,51.97070987482853,48.94422164834052,57.97466394815036,77.2528226309502,73.40206619544946,81.19225424843367,96.91288220428375,94.5250615136042,99.77685409100687,106.9911550507319,103.0956533036377,108.87025747427047
ALL,SUSPECT,f0_hz,422.8624614259968,117.52556383121099,395.4056081411584,160.88926083557232,64.82548087947367,0.8545371682644992,-0.04751148945266559,299.01672255094275,297.93549262454053,300.41787130649345,334.4212833154038,332.4951584571151,336.3585661014858,395.4056081411584,395.4056081411584,397.696169527019,495.3105441509761,486.80140546823634,503.96841995794927,598.1741819668204,590.9963202841965,627.6672783174005
ALL,SUSPECT,spec_bandwidth_hz,6243.570022835506,692.1225327807881,6361.065806799279,857.2115575122398,414.5338372732681,-1.0969220790029415,1.7948262910044104,5579.46072747792,5537.489668067386,5604.109134037568,5865.380900335405,5846.379934900202,5895.311650516935,6361.065806799279,6333.124048091139,6383.801088147832,6722.592457847645,6704.184533875386,6743.213375551975,6941.154546363987,6923.5875915051165,6967.252475251163
ALL,SUSPECT,spec_centroid_hz,4238.908479921441,1006.8186191632323,4170.661991295894,1368.438306351174,684.900245963953,0.39049441500383975,0.4362175450378496,3190.860841440028,3166.7241728360505,3222.456405690053,3518.367332022147,3483.763179746958,3556.496691071701,4170.661991295894,4120.195433770751,4226.022256286733,4886.805638373321,4841.670223117675,4933.953661382901,5388.353856964585,5322.813556657612,5449.014181933395
ALL,SUSPECT,spec_rolloff_hz,18041.134424034462,1034.933218534748,18187.48168945303,1067.870235443159,531.3065528869811,-2.2946170536850707,8.299386989551664,17317.873585224057,17274.054358005502,17334.228515625,17636.22958660123,17601.776724457737,17673.750772476247,18187.48168945303,18153.099535703608,18222.87899494169,18704.099822044387,18675.67977905285,18736.146233081818,18962.981915473923,18933.456955254078,18985.837549567183
ALL,SUSPECT,vibrato_cents_abs,30.25258422094922,23.167300648434495,21.157236262966556,22.072897001350242,8.441160966542245,1.7217811531003038,2.4193316766621544,11.73362377092559,11.559221261990354,11.952535695164668,14.365837341605584,13.870048408773602,14.917964906744505,21.157236262966556,20.462758940527998,21.71107933628397,36.438734342955826,33.734413326364795,38.91957427140065,58.43628303671636,55.15658885447265,62.122403159782195
ALL,SUSPECT,zcr,0.045051700855269966,0.016628011252732226,0.04239416122436585,0.020533561706543822,0.010027885437012,1.0250411397932218,1.5871244989663582,0.028699994087218888,0.0277662277221688,0.029151979088783583,0.033278942108154,0.03271484375,0.03379145264625564,0.04239416122436585,0.041755974292752504,0.043083190917968854,0.05381250381469782,0.05278894901275551,0.054569804668426036,0.06297647953033329,0.06197679042816197,0.06424139142036624
ALL,SUSPECT,rms_dbfs,-31.953107169419766,4.098184013163486,-32.28613526001554,5.134696347638961,2.5708462037145505,1.0923249172026746,1.8229968941401253,-36.21758922934514,-36.34657053463181,-36.073758459836284,-34.888103989884286,-35.03492091670633,-34.756027320772446,-32.28613526001554,-32.49710419978937,-32.116037830710425,-29.753407642245325,-29.870470122829985,-29.60347939650522,-28.37705211667321,-28.60918657626022,-28.175842761085445
ALL,SUSPECT,time_s,33.92548494782814,20.077442295027772,34.683956916099774,32.715796485260775,16.370555555555555,-0.04366268457839142,-1.2096648978698978,6.0866099773242635,4.835378401360544,6.695404939058957,18.01860544217687,17.461207837301586,18.47741050170068,34.683956916099774,33.75809623015873,35.77127763605442,50.734401927437645,50.29661111111111,51.15544501133787,60.1877522675737,59.756658163265314,60.59275407454649
ALL,SUSPECT,F1_hz,655.1575841681097,193.4457415205736,654.568578061252,262.7014150596667,131.9211138044302,0.1468969580800129,-0.512043817336874,400.6485175115608,386.66571992467055,412.5982620515728,520.5566455285447,508.7738385108548,528.4343009082406,654.568578061252,651.7883610009447,657.1390383051136,783.2580605882114,774.218787294798,792.1530045159686,882.2845222535041,876.8297429671329,891.5575281945548
ALL,SUSPECT,F2_hz,1240.8616807793198,234.47594011010267,1194.345079497914,269.20971899013034,137.50987314811255,1.7902451073479784,5.731395477222364,1025.8161033253175,1022.2829305605344,1031.4411629108895,1069.730916581453,1062.8784053880854,1079.2365896161496,1194.345079497914,1188.6581106285219,1200.9343182758062,1338.9406355715832,1335.5879012347098,1342.293790803652,1460.253458324958,1439.2160799274752,1481.7762648103717
ALL,SUSPECT,spec_flatness,0.0033789789382362946,0.0030769363077675664,0.00251673374947745,0.002949635494648625,0.0013094818491016,2.561450796660936,9.855402677100658,0.0010069411544564625,0.0009717098480396325,0.0010502863853946581,0.001384632431256175,0.0013465845619892562,0.001419569829141468,0.00251673374947745,0.0024085525957141,0.00259242877453174,0.0043342679259048,0.004175579656022942,0.004488074382415035,0.006108733921349438,0.005912200964131027,0.006412292352559
ALL,SUSPECT,H1H2,4.8511028365319815,12.3911051019641,2.6366262795571505,17.714134484830957,8.071361182623367,0.5162581147501261,-0.24591809389165986,-8.356501212193262,-8.690627216596985,-7.933324793688131,-4.278510685714124,-4.662740528256459,-3.844306160037716,2.6366262795571505,2.2628091601163614,3.1115246188052432,13.435623799116833,12.309580810229841,14.5706687623824,21.111589396990233,20.519504430155916,21.89484304233647
ALL,SUSPECT,HNR,19.5097593342465,2.409073181593434,19.8095619111197,3.5279523335154046,1.694636444919091,-0.3229374034768539,-0.4418222689220559,16.6348794023183,16.510213474805035,16.710628843752062,17.76918104192151,17.65059252233469,17.89739037504733,19.8095619111197,19.713577398824743,19.91275155388545,21.297133375436914,21.19436499184671,21.375227279338354,22.207702133153738,22.12698011701175,22.312086219257818
ALL,SUSPECT,CPP,1985.1684811151363,241.03947012840422,2024.2702873190756,275.5522014423386,137.40301449300648,-1.3351417087237563,2.9606695331903534,1728.9860295765397,1713.4397903174693,1744.5873049440563,1875.3094153605616,1861.2816419144385,1884.0179324047203,2024.2702873190756,2014.1721698809752,2031.453627807638,2150.8616168029002,2144.1202686943,2159.729311318633,2224.96346425646,2216.3788459793914,2232.8967800236037
ALL,SUSPECT,spectral_flatness_l,0.0033789789382362946,0.0030769363077675664,0.00251673374947745,0.002949635494648625,0.0013094818491016,2.561450796660936,9.855402677100658,0.0010069411544564625,0.0009717098480396325,0.0010502863853946581,0.001384632431256175,0.0013465845619892562,0.001419569829141468,0.00251673374947745,0.0024085525957141,0.00259242877453174,0.0043342679259048,0.004175579656022942,0.004488074382415035,0.006108733921349438,0.005912200964131027,0.006412292352559
ALL,SUSPECT,mfcc_1,-2050.1558542347275,124.43467140655576,-1988.1078369823963,240.71563103588392,112.83964846006631,-0.026178703688736836,-1.7263745338416197,-2192.3901024719057,-2194.3655367695587,-2190.70887622416,-2176.7042077332612,-2178.399653925233,-2174.8660723998664,-1988.1078369823963,-2029.3123912074109,-1978.531208382523,-1935.9885766973773,-1937.580769048297,-1934.191686845735,-1915.3330850526695,-1917.7008088866182,-1911.802201211306
ALL,SUSPECT,mfcc_2,33.48335699613624,21.628520400231913,33.229938347902745,25.3217797074878,12.678602494173175,-0.056941058719884426,1.0011098133504168,11.598840792314952,10.229088037366724,12.782016621598213,21.1467591814935,20.313512202463286,21.96601010946519,33.229938347902745,32.606022334440404,33.89254666663639,46.4685388889813,45.68763471638921,47.52586390501703,56.585235492387966,55.677794374545186,57.891384498185445
ALL,SUSPECT,mfcc_3,57.92227390888476,15.806494246943755,57.53490892283215,19.991924740505134,10.061389871472947,0.10914298790117681,0.4894036063687066,40.81934551716467,39.86284321584429,41.82805245914045,47.868754050150436,47.18292038336822,48.37978644958323,57.53490892283215,57.04754161567059,57.99348003096453,67.86067879065557,67.32849080385199,68.57419849362242,75.56498471485246,74.67108100013739,76.66266333980951
ALL,SUSPECT,mfcc_4,120.90978353691222,11.872385308571364,120.42750716003584,15.719097872284934,7.870311841116568,0.22199758599309793,-0.07107410404285686,107.51080180543738,106.87198129993747,108.24548670364268,112.76220816495818,112.29737651698451,113.25344219271432,120.42750716003584,119.8463046133221,120.88664113591886,128.48130603724312,127.979841423351,129.01821332952474,134.7390011300913,134.1369099527925,135.44913425193712
ALL,SUSPECT,mfcc_5,12.923510992891174,12.686055615971206,13.17636563141064,17.329563729843766,8.63381934971404,-0.17792620526858496,-0.3299062790764773,-1.9555212102903703,-2.793288377075664,-1.2369131258370525,4.700247715543358,4.161316729934679,5.294022108082276,13.17636563141064,12.77012958738942,13.7416959321406,22.029811445387125,21.373134673876617,22.580091232210847,27.937212878377863,27.287890326008068,28.405086694423623
ALL,ALL,Oq,0.5120331628239547,0.20102673277219132,0.4958194842895211,0.1925809184736702,0.09709680761303813,0.5735774977295058,0.1963865013823307,0.2936437609376914,0.28408779172345516,0.3,0.3975790636526626,0.3925886070833159,0.40175731907835643,0.4958194842895211,0.4920609412409643,0.4999850143594858,0.5901599821263328,0.5823203430895708,0.599621612193952,0.7529048653406691,0.7352941176470589,0.778918263820155
ALL,ALL,Rq,68.39090801793247,50.57137989128346,53.81183039892417,50.186326224582125,21.136504253183816,4.245903558634193,45.0003694222463,29.157365974366044,28.764344641223158,29.63071975445581,36.32454873743166,35.71959436900343,37.250171001024206,53.81183039892417,52.89670673917622,54.95004254101083,86.51087496201379,84.61061818480741,88.18266667698873,115.89311400957259,113.0790422704632,119.19135841100424
ALL,ALL,alpha_m,0.6103911835488489,0.18653418303440192,0.6,0.3233204273173023,0.16136713605786768,0.04324367075208165,-1.2268462052072238,0.3697831296150644,0.3642657310672159,0.375,0.44889144448736934,0.4434599601864949,0.45612886212866105,0.6,0.5924307031583413,0.6069615574237931,0.7722118718046717,0.7647058823529412,0.7778505420661789,0.8726646259971648,0.8716157093230524,0.8726646346489889
ALL,ALL,T0,0.000991289702653423,0.00035173835031192924,0.0009297052154195,0.0004081632653060999,0.0001814058956917,0.5150607015785152,0.1464869266354869,0.0006349206349206,0.0006122448979591,0.0006349206349206,0.0007709750566893,0.0007709750566893,0.0007936507936507,0.0009297052154195,0.0009297052154195,0.0009523809523809,0.0011791383219954,0.001156462585034,0.0012018140589569,0.0014512471655328,0.0014285714285714,0.0014739229024943
ALL,ALL,Tp,0.000581649253289775,0.000256053469236741,0.0005503929363132,0.00034227689201245004,0.0001773069275703001,0.6373688881072208,-0.1283756651245347,0.00026999449741115,0.00026975184083428126,0.0002721088435374,0.0003854875283446,0.0003792780434231,0.0003912642470069175,0.0005503929363132,0.00054319177817413,0.0005576550236142651,0.00072776442035705,0.0007277262932044687,0.0007277946190486026,0.000920837393048275,0.0009054083736417863,0.0009423915691558756
ALL,ALL,Te,0.0009964062239556399,0.0004259366013563256,0.00099772804272295,0.0005544892054537,0.0002720996098604,0.4285305995196353,0.04499551723817863,0.000453514739229,0.0004308390022675,0.0004761904761904,0.00068026269107745,0.0006575463251470881,0.0007028979508574137,0.00099772804272295,0.00099645626593105,0.0010097991048056939,0.00123475189653115,0.001224480354413785,0.0012471399017823645,0.001451295752588325,0.001429633192401725,0.0014739229024943
