base,egg,audio,cluster,weight,mu_x,mu_y,cov_xx,cov_xy,cov_yy
merged_pre_id1-id2_solo_segALL_CLEAN,Oq,CPP,2,0.11853614587914096,1230.203739865122,0.5557407964080975,63296.935540060476,2.1687121888160394,0.034401435069865406
merged_pre_id1-id2_solo_segALL_CLEAN,Oq,CPP,3,0.2869557596804787,2128.8789785653776,0.48570185869794985,11945.062364679945,2.328077690054999,0.04087197868815496
merged_pre_id1-id2_solo_segALL_CLEAN,Oq,spectral_flatness_l,0,0.12010000221520455,0.0030952401244239034,0.23874499140288716,6.718254106131013e-06,-4.876819702385298e-05,0.004953067418409919
merged_pre_id1-id2_solo_segALL_CLEAN,Oq,spectral_flatness_l,1,0.16874919029338165,0.004827007166794049,0.6335264581034833,1.7700703085689685e-05,-0.00038551218619732055,0.028020520360165047
merged_pre_id1-id2_solo_segALL_CLEAN,Oq,spectral_flatness_l,2,0.6456424483103395,0.0017722149744335677,0.4928261209867063,3.446189814054519e-06,-2.2822387928401085e-05,0.006463345604317183
merged_pre_id1-id2_solo_segALL_CLEAN,Oq,spectral_flatness_l,3,0.06550835918107434,0.0026847128393980954,0.9442430171590398,1.0142596126741752e-05,-1.78924682595409e-05,0.0006818125537931636
merged_pre_id1-id2_solo_segALL_CLEAN,Oq,mfcc_1,0,0.3945234209667111,-2172.3536637177244,0.4829498431895036,425.7550885903018,0.13829543486259907,0.0072891563593297706
merged_pre_id1-id2_solo_segALL_CLEAN,Oq,mfcc_1,1,0.14964830171928142,-1928.3445444128079,0.5884666740769909,1922.3087381487508,-0.9357117905751883,0.05826207363343981
merged_pre_id1-id2_solo_segALL_CLEAN,Oq,mfcc_1,2,0.22571659779922745,-2160.852838830575,0.5950312318110874,1055.7119901258259,-0.8928142887530409,0.05800092619657783
merged_pre_id1-id2_solo_segALL_CLEAN,Oq,mfcc_1,3,0.23011167951478007,-1933.4363720057918,0.44638819377448496,440.447141193049,0.17559332088339688,0.02188659297881239
merged_pre_id1-id2_solo_segALL_CLEAN,Oq,mfcc_2,0,0.5549336798596115,34.126693850137364,0.5362384362150484,579.204915808136,0.4119827400786872,0.05619895953540389
merged_pre_id1-id2_solo_segALL_CLEAN,Oq,mfcc_2,1,0.4450663201403885,41.440171050370225,0.4899244142724897,546.8867397176774,0.1491503087739097,0.003927015072319339
merged_pre_id1-id2_solo_segALL_CLEAN,Oq,mfcc_3,0,0.41161231969205314,61.664877098307954,0.4965441988928544,151.05116024151474,0.09444725075584962,0.003274162320429996
merged_pre_id1-id2_solo_segALL_CLEAN,Oq,mfcc_3,1,0.19657545351485278,67.55463681791845,0.35207730977601015,289.0698935808813,1.2286358627100287,0.017041712611624817
merged_pre_id1-id2_solo_segALL_CLEAN,Oq,mfcc_3,2,0.39181222679309397,56.09407045996285,0.6177248742381766,247.4568923546287,0.713992556878822,0.049192834146886105
merged_pre_id1-id2_solo_segALL_CLEAN,Oq,mfcc_4,0,0.533013674745307,120.70109129952124,0.5380118512669234,137.28186782364386,-0.19061537981101043,0.05789767506257783
merged_pre_id1-id2_solo_segALL_CLEAN,Oq,mfcc_4,1,0.46698632525469297,119.7656404260371,0.49007420265046525,136.83486448122247,-0.012126188432918924,0.004351303657500523
merged_pre_id1-id2_solo_segALL_CLEAN,Oq,mfcc_5,0,0.46287022912751496,9.774326207043023,0.490380935197885,135.39129444490493,0.00357705594508626,0.004230235136249513
merged_pre_id1-id2_solo_segALL_CLEAN,Oq,mfcc_5,1,0.5371297708724851,11.005554210732306,0.5373801727550988,150.5099751844053,0.1471912881377818,0.05763414491919968
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,f0_hz,0,0.3258534684203532,434.07968680898296,85.33187185056181,7846.844059689741,1203.5928350723711,879.864351396847
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,f0_hz,1,0.49355433582477104,452.76747949399044,40.671085054919985,10198.889354386441,852.7941313001289,138.2459514682841
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,f0_hz,2,0.13952589447834124,510.5867972596554,57.992616241798636,27.085138896497238,-12.043835543760089,362.13803231152923
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,f0_hz,3,0.041066301276534524,645.505553312744,122.45136322701566,1924.530505791324,-2206.118257703639,13331.589922700408
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,spec_bandwidth_hz,0,0.35409240199002556,6383.4461865927415,82.2174912428162,317373.6503419277,-687.327134072206,913.4445514849898
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,spec_bandwidth_hz,1,0.011044561105768092,5624.268392491773,209.46188066921343,1147604.841885132,31685.978642191152,35841.86106317369
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,spec_bandwidth_hz,2,0.21187097614392003,4345.056601446657,63.317457410121946,125613.85908142377,461.4033705031817,576.5194378954724
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,spec_bandwidth_hz,3,0.4229920607602864,6224.270157330433,38.19938835618029,356996.3594156757,326.76538089252057,96.56524246612817
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,spec_centroid_hz,0,0.005122873469087546,4881.729604065532,291.7839913142265,782713.1371248504,-113329.61559051096,62052.16134115521
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,spec_centroid_hz,1,0.14235799891218467,2190.3521899658404,54.81083084153244,37337.83056137965,223.1289255384321,167.41732451397135
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,spec_centroid_hz,2,0.4445947026479573,4109.411073361595,38.52446017198722,843996.0641595356,1220.505470803892,99.07903784750984
