segment_id,quality,param,mean,std,median,IQR,MAD,skew,kurt,p12.5,p12.5_ci_low,p12.5_ci_high,p25,p25_ci_low,p25_ci_high,p50,p50_ci_low,p50_ci_high,p75,p75_ci_low,p75_ci_high,p87.5,p87.5_ci_low,p87.5_ci_high
ALL,CLEAN,spec_flatness,0.00326168038191463,0.007277980923389097,0.0015391626204314,0.0017913067213653,0.00068168747615475,8.622334047723786,99.6302577326999,0.0007811942613739875,0.0007548933075643547,0.0008017365762666057,0.0010000167113018,0.0009711500076728375,0.001025355745133575,0.0015391626204314,0.0014816130551800213,0.0015851688792211437,0.0027913234326671,0.002649433999396936,0.0029702114152487837,0.004735958015364875,0.004408031621889361,0.0050896673787230295
ALL,CLEAN,H1H2,5.877184332294577,6.9219973871200455,5.747064095982769,8.354455535162314,4.159084350407571,-0.057952562351150594,0.8699824848162345,-1.2793149336341414,-1.7619485911973485,-0.9664031014334796,1.7222966672623434,1.3035601617878774,2.0425841304432932,5.747064095982769,5.4873134046344925,6.026526024446673,10.076752202424657,9.65622527512006,10.422316988194156,13.574707477783601,13.100378174189204,14.001472486365405
ALL,CLEAN,HNR,20.862651350153076,2.9482179638588035,21.52447901006703,2.6283412362585814,1.2976761342663288,-1.742136581967675,3.9523068588096137,18.07807941375845,17.67071289406795,18.416001189280866,20.032652777100157,19.890177196612377,20.181337542043806,21.52447901006703,21.441848734495426,21.604525985425926,22.66099401335874,22.586819645697023,22.77605898273205,23.395825557308875,23.318326846252447,23.468886478082297
ALL,CLEAN,CPP,1831.643387721686,326.5569661806667,1881.9413639117358,376.7773993653923,186.3430843360295,-1.14652044925572,1.9757952465484845,1487.1039702141043,1456.6906425861998,1510.9439664956528,1680.2174868120865,1656.187461856987,1693.209675393558,1881.9413639117358,1871.1587455895672,1892.9151018372522,2056.9948861774787,2048.708024818765,2066.613778310976,2159.3582015314228,2147.8211488496822,2172.493965377977
ALL,CLEAN,spectral_flatness_l,0.00326168038191463,0.007277980923389097,0.0015391626204314,0.0017913067213653,0.00068168747615475,8.622334047723786,99.6302577326999,0.0007811942613739875,0.0007548933075643547,0.0008017365762666057,0.0010000167113018,0.0009711500076728375,0.001025355745133575,0.0015391626204314,0.0014816130551800213,0.0015851688792211437,0.0027913234326671,0.002649433999396936,0.0029702114152487837,0.004735958015364875,0.004408031621889361,0.0050896673787230295
ALL,CLEAN,mfcc_1,-2052.194511712344,150.73491765866564,-2046.2379965624937,122.98382483951218,60.49680555563202,0.5948119706809658,2.153925500741938,-2255.2006268041673,-2267.9353407165045,-2225.2063467789985,-2114.7767842607764,-2122.452259682258,-2106.528415814603,-2046.2379965624937,-2049.3597888745358,-2043.7282453508626,-1991.7929594212642,-1995.9225507221686,-1986.541894910519,-1925.708448006062,-1936.9016909605448,-1916.9952159540337
ALL,CLEAN,mfcc_2,58.21880583698724,36.89299393724429,63.29519877948876,37.03971053067192,18.496933607855766,-1.4107061919956514,3.2323774518398434,23.582946868763262,21.231528317961583,27.218239272213346,44.11587582424003,42.635098488259324,45.63021414205893,63.29519877948876,62.44321012982271,64.63189796137983,81.15558635491195,79.80714130136361,82.33648006382276,93.768297520491,92.25370495691519,95.05224232244935
ALL,CLEAN,mfcc_3,70.34930223731212,19.815278195109197,72.36873099334065,22.84444350659917,11.307629376177609,-1.3819372417960063,5.098757451281124,51.12033527484512,50.02966071478965,52.526097318421904,60.431165121621184,59.618451196672645,61.30949187424729,72.36873099334065,71.51447305088358,73.12297346712703,83.27560862822035,82.4657988958542,83.9650315895847,90.06998170124845,89.1678487237609,91.20264187146502
ALL,CLEAN,mfcc_4,122.73886758744476,14.148649472643427,121.8686345875049,17.064398210824564,8.469090458939313,0.5449392745579092,0.9944541779277851,107.43658084354247,106.89706927809834,108.22476166019787,113.60674994000921,113.1977550402085,114.33900175858349,121.8686345875049,121.30290735857318,122.35937260672894,130.67114815083377,130.03891358053653,131.40155000761672,138.79025232289803,137.64083935498076,139.88220859556694
ALL,CLEAN,mfcc_5,18.01112011360612,14.873636459686136,18.877486329060943,17.357011595162128,8.687435394495244,-0.7708021824015657,2.2036195149893443,2.5747948521473845,1.3722743339802583,3.2976057792191584,10.245728092641597,9.332245297301752,10.80966888235784,18.877486329060943,18.393161282269205,19.438858061533086,27.602739687803727,26.972471843494446,28.143748187118938,33.510171407003206,32.62505552006946,34.28233290746036
ALL,SUSPECT,Oq,0.4968758045211235,0.2065387242935489,0.4736456375533259,0.2389275651927546,0.11898734665705449,0.5841588301321434,-0.10004345722124253,0.26502296877417864,0.25558846563061016,0.2727272727272727,0.3589713387589205,0.3453920989406273,0.36804735725744764,0.4736456375533259,0.46720201392978705,0.48296618489221,0.5978989039516751,0.5814046454450106,0.614550068567746,0.7627531838098641,0.7352405180456525,0.7888887849697468
ALL,SUSPECT,Rq,52.16495244330029,37.27305764463771,44.027062718108375,36.8784190588065,17.303232640321156,6.168106809633736,99.42394176510328,21.719309489186962,20.730313142130306,22.39287444947796,28.558771381093603,27.62177759641464,29.628967190312498,44.027062718108375,42.63803530930699,45.04960917285482,65.4371904399001,63.64095834297851,67.59542479538347,88.01441367329953,84.22759014607506,90.55583722468837
ALL,SUSPECT,alpha_m,0.6013993468585961,0.19360816621176732,0.6003612898506431,0.3474317781380669,0.17236598287662952,0.029078475492824572,-1.3069543208719123,0.35,0.34373982592464236,0.3568916397256541,0.4224519134014123,0.4102526215082157,0.43518443094440024,0.6003612898506431,0.5882352941176471,0.6126629157632336,0.7698836915394792,0.7601458068141167,0.7785407376218116,0.8697688511550951,0.863952342460276,0.8726646259971648
ALL,SUSPECT,T0,0.0012824947449644284,0.00046154872657068057,0.0011791383219954,0.0007709750566893001,0.00036281179138319985,0.42068222849426495,-0.961470416230906,0.0007709750566893,0.0007482993197278,0.0007754393424035754,0.000907029478458,0.0008843537414965,0.0009297052154195,0.0011791383219954,0.0011337868480725,0.0012018140589569,0.0016780045351473,0.0016326530612244,0.0017006802721088,0.0019274376417233,0.0019047619047619,0.0019274376417233
ALL,SUSPECT,Tp,0.0006253751790674825,0.0003027800389701151,0.00058167287030605,0.000352541742278725,0.00017493071462755,0.8393753522975391,0.18962473313359185,0.0002721088435374,0.00026988438458268186,0.0002906872796897472,0.000391395657514325,0.0003854875283446,0.0004081632653061,0.00058167287030605,0.0005683894824513,0.000596157951008835,0.00074393739979305,0.0007279884413663807,0.0007634953703657226,0.0010205077652678874,0.0009992446155516466,0.00105521731082294
ALL,SUSPECT,Te,0.0010712804131611697,0.0004932736237146696,0.0010217571109071,0.0006350046326228,0.000319286645017,0.6132328930914611,0.3608738614992637,0.0004761904761904,0.000453514739229,0.0004988662131519,0.0007255299874187,0.0006802721088435,0.0007619085692064523,0.0010217571109071,0.0010128492431563,0.0010430794560687625,0.0013605346200415,0.0013324313937270226,0.00140572726155951,0.0016553287981859,0.001619906818379305,0.0016779885524613
ALL,SUSPECT,Tc,0.001620674182106512,0.000616558277838545,0.0015303559032569499,0.00068731479119835,0.0003386460189183499,0.7957258539606009,0.5529231753604233,0.001009613990007925,0.000982891715990325,0.0010319961691909547,0.0012049914842655,0.0011818524769759069,0.0012389268695937262,0.0015303559032569499,0.001514450914216965,0.0015537106924209,0.00189230627546385,0.0018585051205602162,0.00193092014197169,0.0023809507119739626,0.002311695214401044,0.0024429174098711875
ALL,SUSPECT,Ta,0.05449099571234824,0.024838749651619786,0.046928008249814246,0.032913557764735556,0.013741427425249593,0.9450664743740389,0.05282226845145921,0.030079535679981673,0.029193251753412357,0.030632554204133515,0.0357916493586821,0.035108144483497146,0.03645121386303569,0.046928008249814246,0.04677401728612901,0.0479846426699534,0.06870520712341766,0.06647977932055807,0.07093443446248816,0.08958235707469171,0.0866136350556015,0.09134602274457633
ALL,SUSPECT,pv_cents_T0,1941.339061495015,1404.8108950921453,1953.6374671356505,2590.5415887048366,1286.8901946336603,0.16221373321043897,-1.270123860417288,167.9404336269947,146.3886292543323,194.00848330972272,547.1102242334133,483.18150368320596,625.291660757329,1953.6374671356505,1811.5496274422446,2042.363821592003,3137.65181293825,3060.2364990725755,3208.604379308137,3745.218481153639,3684.4671934696776,3803.910001730775
ALL,SUSPECT,vibrato_cents_from_T0,75.30023650315574,24.784995181921506,72.13807565529956,40.74144465338518,21.064435358129714,-0.024309854633961018,-0.9880788079976073,46.46003166059222,43.186358120218244,48.6750180924181,56.369502248251344,51.016986423641235,60.65735737110214,72.13807565529956,69.32195826124372,75.4062518230631,97.11094690163652,92.37424937281253,100.30245909652406,108.64061400805753,104.89413318870915,110.48184571195772
ALL,SUSPECT,f0_hz,250.64330137761578,47.953320202846044,246.2288826689832,92.91528925877319,46.2288826689832,0.2668689267958383,-1.325051997276336,193.53699154926636,193.1872657849691,194.3063882307212,203.3042211985397,200.0,209.4588245641254,246.2288826689832,244.81070866093103,249.31260442104687,296.2195104573129,291.2887461891267,306.4790237017534,319.31935454265994,318.24936418447663,320.20215221884774
ALL,SUSPECT,spec_bandwidth_hz,5839.1784525789435,770.002356069943,5774.178859815927,979.2731922905632,487.8267230966053,0.328012000957553,-0.16137951340147838,4983.068333290508,4952.5741296329115,5019.425706411054,5321.839815822755,5285.84024592479,5355.3339794910735,5774.178859815927,5738.036541568133,5804.326266484441,6301.113008113318,6263.152095224841,6342.474922618684,6775.658232825788,6704.334779501591,6846.304400950525
ALL,SUSPECT,spec_centroid_hz,3750.2598209503317,1370.5772164760865,3409.5152497324707,1211.1958185190915,575.9567377206431,2.1611553668777175,5.8858632259893096,2611.595830287638,2582.2125581574564,2648.622768887261,2900.8294691427363,2868.9714596190647,2933.595121343209,3409.5152497324707,3368.854695639643,3438.1240994062955,4112.025287661828,4052.520125323997,4197.238065494238,4972.923032873001,4853.850390025176,5114.969359533008
ALL,SUSPECT,spec_rolloff_hz,17508.710708251365,1126.0181746997814,17550.359630584717,1373.404097557086,683.8474273682459,-0.3390261652885603,0.5308602683561401,16293.48506927491,16228.20821017027,16364.115920662867,16843.054890632622,16794.910622835094,16898.782567977894,17550.359630584717,17504.701459407832,17599.7256553172,18216.458988189708,18162.6165175438,18264.404010772672,18727.946162223816,18661.10018134117,18794.72537755966
ALL,SUSPECT,vibrato_cents_abs,34.70345483903948,24.887598869367952,25.74012764094037,30.894930399410647,12.233978679926459,1.2998451863123632,0.9596527339062,12.66842664125769,12.47422609256186,13.039134447126337,15.539217691104788,15.021641683335343,15.885370117221099,25.74012764094037,24.61830238379313,27.00012189139824,46.434148090515436,44.10944427668273,49.341060485336854,67.44421083476763,64.33299129629884,71.12472500933332
ALL,SUSPECT,zcr,0.038775544446325964,0.022788880876517047,0.034219741821290395,0.017507076263428248,0.008430480957030998,3.4878969493504512,18.251006148625393,0.021676778793335214,0.021173804998397536,0.02223742008209312,0.026324748992919526,0.025909048318864716,0.026781940460205038,0.034219741821290395,0.03359520435333245,0.034786772727966604,0.043831825256347774,0.0429128050804136,0.044407987594603876,0.05325198173523068,0.05190285444259582,0.055122375488281
ALL,SUSPECT,rms_dbfs,-29.723000057146923,3.2258449872691415,-29.743730204179887,4.290928699076048,2.146075153723398,0.07666091948862848,-0.03906328504311629,-33.28853879868977,-33.44918743323013,-33.108253057231195,-31.885426269844174,-32.01910069705921,-31.752227117866447,-29.743730204179887,-29.90459138322636,-29.60150023903697,-27.594497570768127,-27.73839796772221,-27.46775000514463,-26.05534351896494,-26.282554282434344,-25.81821822747592
ALL,SUSPECT,time_s,24.707450856918168,13.97622718694319,23.386439909297053,19.56230158730159,9.996150793650799,0.6335713656684133,-0.43083096789612574,9.511089852607709,9.187611394557823,9.728297371031745,12.937157029478458,12.59700106292517,13.339661210317459,23.386439909297053,22.737278061224494,23.88646130952381,32.499458616780046,31.83440589569161,33.28041872165533,46.29309098639456,44.88055555555555,46.72345716411564
ALL,SUSPECT,F1_hz,508.44647542645276,132.89579801432723,497.9901207055408,169.59225130342242,85.14025875678487,0.5714415292003404,0.7208056877433751,361.0378264769994,354.20795411123123,365.9293329954325,414.5105536427221,409.20287848897624,420.01609421862946,497.9901207055408,491.6981937672721,503.75793713640445,584.1028049461445,578.5850586049736,590.3338272129984,657.0408216615077,648.1653774880389,666.220424200893
ALL,SUSPECT,F2_hz,1076.2739516059562,315.7804191966801,986.6456355663336,128.42629290601417,54.78379497347112,3.6105290801947283,14.218440808551254,913.0328972583476,908.1774820532148,918.1957007966074,946.0065567587558,943.9856786481555,948.3833356586957,986.6456355663336,983.627637378739,991.1281207959811,1074.43284966477,1067.2104440773126,1080.4442179420898,1184.4938334205797,1162.588876511756,1199.88288964912
ALL,SUSPECT,spec_flatness,0.003670746001124482,0.007458808529012183,0.00182756511683815,0.0021509943680357003,0.00088721087386855,7.3195233616748805,72.6342960252195,0.0008113858327047875,0.0007789880077428272,0.0008455779118459734,0.00113193942693625,0.0010780916106529707,0.0011710218329659,0.00182756511683815,0.001765333431647385,0.0019079261942403,0.0032829337949719503,0.0031574841174271074,0.0034406122975822,0.0054518898956478256,0.0050324655676049525,0.0057963787711785
ALL,SUSPECT,H1H2,5.281883351893203,8.192529404506015,5.840127322699345,10.26148623525305,5.146122704202511,-0.48029795625129124,0.8017236885426744,-3.479861526889649,-4.153502386036184,-2.8125536569160317,0.4995461632328753,0.1923997482043041,0.8691251176650953,5.840127322699345,5.544809269679551,6.151896227753214,10.761032398485925,10.47053332949165,11.138057998345197,13.78950066822468,13.537394977972648,14.058306364363895
ALL,SUSPECT,HNR,20.834211113340007,3.0641842695648647,21.469027159990738,3.2258737123956998,1.5616319108339134,-1.3653693377417364,2.349971657451724,17.611202759959856,17.210652495849775,17.994196081756773,19.64227888441801,19.441744003041723,19.818642618775264,21.469027159990738,21.370622174741733,21.59447949212944,22.868152596813708,22.765661528338892,22.955076227007474,23.733835030511045,23.604201745806865,23.821781778609264
ALL,SUSPECT,CPP,1834.889611219158,336.09181412659143,1894.469489210127,422.8426073401438,208.17116117069907,-0.8988587370946206,0.8074199830800555,1443.8688952976609,1413.9139354488086,1470.2369651163958,1658.97986054487,1629.7003339650432,1678.3091842927124,1894.469489210127,1878.9718718530676,1906.6558140894542,2081.822467885014,2068.982594606873,2094.6322177408942,2186.1581982848897,2172.394754610103,2197.020563386764
ALL,SUSPECT,spectral_flatness_l,0.003670746001124482,0.007458808529012183,0.00182756511683815,0.0021509943680357003,0.00088721087386855,7.3195233616748805,72.6342960252195,0.0008113858327047875,0.0007789880077428272,0.0008455779118459734,0.00113193942693625,0.0010780916106529707,0.0011710218329659,0.00182756511683815,0.001765333431647385,0.0019079261942403,0.0032829337949719503,0.0031574841174271074,0.0034406122975822,0.0054518898956478256,0.0050324655676049525,0.0057963787711785
ALL,SUSPECT,mfcc_1,-2051.2001941793665,159.47127938286746,-2055.837246037106,157.76743084178133,77.76514489678732,0.6487550974439938,1.4182469475085302,-2260.2923962119444,-2268.52320100069,-2251.383767774758,-2138.971312300574,-2150.012805360157,-2126.77261286892,-2055.837246037106,-2060.525630585285,-2051.6694776010327,-1981.2038814587927,-1988.2411633374365,-1973.6175114398086,-1899.474144725748,-1908.9013029025252,-1889.144662571625
ALL,SUSPECT,mfcc_2,55.36717877180304,38.6442663348703,59.249309824971974,40.33511332354186,20.173190216828978,-1.1068552469522492,2.3738845117343015,18.468567964334348,15.1728067274426,21.597270077869233,39.795390688669514,38.28753687145474,41.00192311393848,59.249309824971974,57.99538492269495,60.67201750439031,80.13050401221138,78.09471771194625,81.50188685271854,92.65045473838701,91.44135270385596,94.23809778499687
ALL,SUSPECT,mfcc_3,68.0907693750563,21.917810585027652,69.84854363977777,25.15254409924436,12.6625107991126,-1.2647636700255314,3.7129218638834303,46.503740887135024,44.906255687525395,48.359013047502096,57.744591778634295,56.830175304053796,58.47537438828955,69.84854363977777,69.02457486029229,70.84168412767097,82.89713587787865,81.98383221719698,83.52632522591297,90.39971442449239,89.71088384070558,91.24060268824113
ALL,SUSPECT,mfcc_4,123.82461503782895,14.648212797453066,123.02431513170164,18.420888362280664,9.193438251144713,0.3961093617421984,0.6531312477708422,107.89512507194436,107.26600182376838,108.48640792408858,113.9948342443692,113.19747932224249,114.61227262041218,123.02431513170164,122.46564063693897,123.7308310653132,132.41572260664987,131.84954363125806,133.1002338019352,140.41965299086874,139.33011135371984,141.62520408828175
ALL,SUSPECT,mfcc_5,17.578870045949785,15.166729393982264,19.131895924200904,18.088788169684623,8.96889113596713,-0.7033009065545499,1.6322288299002867,0.43057472582014306,-0.5268721635162769,1.5570944074618653,9.354031764849022,8.316917525455457,10.145746246074712,19.131895924200904,18.668188906860006,19.71401848388911,27.442819934533645,26.873863348367166,27.93039699397645,33.388274443374186,32.56050644636713,34.06048771840033
ALL,ALL,Oq,0.5088451763275963,0.20063819358088752,0.4891077644135367,0.20859634632135038,0.10336534092715899,0.5835140634573075,0.06562649296778922,0.2883797246938685,0.28051696719136865,0.2954514630023917,0.38860371274757466,0.3828307133748568,0.3931698556255573,0.4891077644135367,0.4838709677419354,0.494164820470008,0.597200059068925,0.5861337017801707,0.6093179090359531,0.7631578947368421,0.7458532070838615,0.7809441322054583
ALL,ALL,Rq,54.86726172004783,34.028972779933056,45.83866550890676,35.852431074978334,15.93063044280327,4.547693979049715,72.61512864982755,25.767697188638945,25.326610390859305,26.493242770642457,32.900293267851744,32.24812940098193,33.59139088579027,45.83866550890676,44.975366062696395,46.82558191943394,68.75272434283008,66.79848073624773,70.12938298869804,92.30289001763896,90.30504221821519,94.2994007352702
ALL,ALL,alpha_m,0.598317437634851,0.19013133010846062,0.5934396341309891,0.3359293654600191,0.16846512777377287,0.06852920401852201,-1.2645088722755449,0.3522562465332944,0.3490188370792946,0.35812328276138694,0.42597539644474286,0.418552599504902,0.4347826086956522,0.5934396341309891,0.5840224937452051,0.6014664852277668,0.761904761904762,0.7534271858822437,0.7696813984973281,0.8668435184878721,0.8604829980702557,0.8708645822936854
ALL,ALL,T0,0.0011494886129343616,0.00037450641926520695,0.0010430839002267,0.0004081632653061,0.00018140589569160003,1.13621678379232,0.6687574911273799,0.0007936507936507,0.0007936507936507,0.0007936507936507,0.000907029478458,0.0008843537414965,0.000907029478458,0.0010430839002267,0.0010204081632653,0.0010430839002267,0.0013151927437641,0.0012925170068027,0.0013151927437641,0.0016780045351473,0.0016553287981859,0.0017006802721088
ALL,ALL,Tp,0.0006107226975868031,0.0002888223704016242,0.0005713394536472,0.0003386327900618,0.00016705355172929996,0.8565510008404456,0.4047800041209215,0.0002721088435374,0.0002707403587703,0.00028454324629104935,0.00038923231031835,0.0003854875283446,0.0003995407511630825,0.0005713394536472,0.0005631337139320375,0.0005787366354135,0.00072786510038015,0.0007278064397965288,0.00073386183284205,0.00097984862283555,0.000955101759739225,0.0010030343223916469
